text,label,lang,scam_type,source
PAYPAL; Your account has been logged in with New Device from <LOCATION> on <LOCATION> at <DATE_TIME> (GMT+10) If not you? Call <PHONE_NUMBER> now.,1,mixed,imc25,imc25_smishing
Dear customer your SBI YONO Account has been  blocked <URL>ease click here link update your PAN <URL>ank you SBI.,1,mixed,imc25,imc25_smishing
(BELLUpdate-REF669969) We are displeased to inform you our system has identified a data-roaming error which has lead to a system-wide overcharge.  All customer are offered a reimbursement based on your affected usage.,1,mixed,imc25,imc25_smishing
"<NAMED_ENTITY>: cher(e) client(e), Nous vous informons que votre mode de paiement a été refusé Merci de mettre à jour vos informations pour le prélèvement prévu le <DATE_TIME> au plus tard. Sans cette mise à jour, votre abonnement Proximus sera définitivement clos.",1,mixed,imc25,imc25_smishing
CaixaBank: Apartir del <DATE_TIME> No puedes utilizar su <URL>tivar la nueva sistema de seguridad ahora: <URL>,1,mixed,imc25,imc25_smishing
E-Toll: Your E-Tag payment on <DATE_TIME> was not paid. To avoid penalty: <URL>,1,mixed,imc25,imc25_smishing
"DHL : Votre colis a été retourné à l'expéditeur vous devez payer 4,65$ de frais supplémentaire pour le renvoi de votre colis <URL>",1,mixed,imc25,imc25_smishing
"Dear Apple user,
Your lost iPhone 11 64GB BLACK was found and located <DATE_TIME> at {time}.
Check locations:
{url}",1,mixed,imc25,imc25_smishing
"ROG ALERT*
The outage that took our networks offline caused inconvenience to all our users. We offer you our most sincere apologies in addition to a compensation of $90.00.
Get it here:",1,mixed,imc25,imc25_smishing
Aap k MCB acc se 350 PKR ki deduction hui h tax ki madd mein.,0,roman_urdu,Bank Tax Deduction Notification,zenodo_21810885
Dear user your hdfc bank Account will be deactivate <DATE_TIME> please update your PAN CARD Visit <URL> thank you.,1,mixed,imc25,imc25_smishing
"Dear customer, Your airTel SiM ekvc document has been incomplete your sim will be close within <URL>re inquiry call <PHONE_NUMBER> immediately thanks",1,mixed,imc25,imc25_smishing
"Santander Informa.
<NAMED_ENTITY>. Evite bloqueio de suas senhas. Por favor refaca a adesao. Acesse: <URL>",1,mixed,imc25,imc25_smishing
Dear customer your SBI CREDIT CARD point worth Rs 8897 expired by <DATE_TIME>. Kindly convert your points into cash by click here,1,mixed,imc25,imc25_smishing
Dear customer your SIM KYC has been pending & your sim card will be locked within <DATE_TIME> call immediately customer care number,1,mixed,imc25,imc25_smishing
Dear Customer Your SBI Net Banking Account will be  Blocked <DATE_TIME>. Please click on the link to update your PAN card,1,mixed,imc25,imc25_smishing
"Banca Online: Santander a las 19:33 se ha recibido una transferencia. Por favor, accede tu linea Santander por firmarlo, en nuestro sitio web: <URL>
Banca Online: Santander a las 19:45 se ha recibido una transferencia. Por favor, accede tu linea Santander por firmarlo, en nuestro sitio web: <URL>",1,mixed,imc25,imc25_smishing
JT Express:Sebab kehilangan alamat pakej anda tidak <NAMED_ENTITY>. Tolong uruskan dengan segera. <NAMED_ENTITY> boleh kemaskini alamat online <NAMED_ENTITY> <LOCATION> baru:<URL> Sila <NAMED_ENTITY> 1 untuk aktikfan <NAMED_ENTITY> alamat online <NAMED_ENTITY> <LOCATION> baru,1,mixed,imc25,imc25_smishing
Why don't you wait 'til at least wednesday to see if you get your .,0,en,sms_spam,uci_sms_spam
"Awesome, lemme know whenever you're around",0,en,sms_spam,uci_sms_spam
XXXX is the <NAMED_ENTITY> (one time password) for updating your RBL Bank Credit Card settings. DO NOT SHARE OTP WITH ANYONE.,1,mixed,imc25,imc25_smishing
Track-&-Trace: You have been in contact with someone who has been contagious. You have to get your testkit now at: https://,1,mixed,imc25,imc25_smishing
Sorry de i went to shop.,0,en,sms_spam,uci_sms_spam
GOV-UK: We have issued a payment of £258.76 to all residents as part of its promise to battle COVID–19. Please visit : <URL> to apply.,1,mixed,imc25,imc25_smishing
<NAMED_ENTITY> on a des codes promos exclusifs et des cadeaux à vous faire gagner. RDV sur notre Live shopping ce soir à 18h00 et découvrez le nouveau smartphone Google Pixel 7a. On vous en dit plus juste ici : <URL> Stop au 2346,1,mixed,imc25,imc25_smishing
"D'ear HDFC C'ustomer your HDFC NET B,ANKING will be suspended <DATE_TIME> please update your PAN card now visit below the link <URL>",1,mixed,imc25,imc25_smishing
Let op! Uw rekening is door ons veiligheidsysteem in beperking gesteld. <NAMED_ENTITY> blokkade opheffen via <URL>,1,mixed,imc25,imc25_smishing
Hello JackWhat are you doing now? Do you still remember me?,1,mixed,imc25,imc25_smishing
"Delivery service: Provide the correct delivery address to avoid delay in receiving the goods due to incomplete door number. After replying ""OK"", reconfirm your address, please update it timely.",1,mixed,imc25,imc25_smishing
Had your mobile 11mths ? Update for FREE to Oranges latest colour camera mobiles & unlimited weekend calls. Call Mobile Upd8 on freefone 08000839402 or 2StopTxt,1,en,sms_spam,uci_sms_spam
"Dear customer, your new savings bank account number XX2342433XX has been opened successfully. Your ATM card will be ready <DATE_TIME> for collection.",1,mixed,imc25,imc25_smishing
High five NobuhleNombuso2! You've done all the 📦 Slam the Scam challenges. 🎉 Woohoo! 🎉 I've entered you into a daily draw to WIN data! ✋,1,mixed,imc25,imc25_smishing
MyGovNOTICE! We locked your myGov access due to sus-picious activity kindly verify your identity on <URL> to restore now Reference Code:<US_DRIVER_LICENSE>,1,mixed,imc25,imc25_smishing
NETFLIX: <NAMED_ENTITY> ostatnie rozliczenie zostało odrzucone. <NAMED_ENTITY> z naszych usług przejdź do : <URL>,1,mixed,imc25,imc25_smishing
Easypaisa: Aap ne successfully 350 PKR transfer kar diye hain. Trx ID: 60463822.,0,roman_urdu,Mobile Wallet Transfer Confirmation,zenodo_21810885
Dear Customer Your SBI Netbanking Account will be Suspended by <DATE_TIME>. please Update your PANCARD now,1,mixed,imc25,imc25_smishing
"<NAMED_ENTITY>, <LOCATION> no se pudo entregar el <DATE_TIME> ya que no se pagaron <LOCATION> aranceles aduaneros. Siga estas instrucciones: <URL>",1,mixed,imc25,imc25_smishing
NCB ALERTS!: We have suspended your card due to suspicious activity. Please review your transactions now at <URL> to regain access IMMEDIATELY!,1,mixed,imc25,imc25_smishing
We ran into a problem while processing your last Netflix Payment: <URL> --- <URL>,1,mixed,imc25,imc25_smishing
"Triodos Bank:Uw machtiging van EUR 240,48 aan <NAMED_ENTITY> is goedgekeurd. <NAMED_ENTITY> met <NAMED_ENTITY> storneer <NAMED_ENTITY> via:",1,mixed,imc25,imc25_smishing
Mm i had my food da from out,0,en,sms_spam,uci_sms_spam
"Hey baby I hope you're not shy;) because I'm DYING to swap sexy pics with you!

I love to relax with pretty fellows like you are.",1,mixed,imc25,imc25_smishing
"Your iPhone has been successfully located.
To Lock your iPhone reply:(1)
To Erase your iPhone reply:(2)
To view iPhone location reply:(3)
Copyright © <DATE_TIME> Apple Inc. All rights reserved.",1,mixed,imc25,imc25_smishing
"SUPER DEAL just for you! Get 10<LOCATION> @ <US_DRIVER_LICENSE>, 30<LOCATION> @ <US_DRIVER_LICENSE>,000 or 70GB at <US_DRIVER_LICENSE>,500. To recharge, click <URL> call <DATE_TIME>. Offer ends <DATE_TIME>.",1,mixed,imc25,imc25_smishing
"<NAMED_ENTITY> perKB,pemakaian sd saat ini <URL>u INTERNETAN tnp khawatir kuota habis? <LOCATION> pkt UNLIMITED! Beli *123# atau myIM3",1,mixed,imc25,imc25_smishing
EMI Network Card <DATE_TIME> Fee Alert! Rs. 117 is due on <DATE_TIME>. Avl loan limit Rs. <US_DRIVER_LICENSE>. Use card for waiver,1,mixed,imc25,imc25_smishing
"Your Easypaisa OTP for online transaction is 36855129. Do not share this OTP with anyone, not even bank staff.",0,roman_urdu,Bank OTP Message,zenodo_21810885
Necessary action,1,mixed,imc25,imc25_smishing
Dear paytm customer your KYC has been <URL>ytm office pH <US_BANK_NUMBER> call <URL>r account will be blocked within <DATE_TIME><URL>ank you paytm team,1,mixed,imc25,imc25_smishing
Haha... They cant what... At the most tmr forfeit... haha so how?,0,en,sms_spam,uci_sms_spam
[SPARKASSE] Sehr geehrter <NAMED_ENTITY>. <LOCATION> werden wir Ihr Konto einschränken. Um dies zu vermeiden gehen Sie wie folgt vor: <URL>,1,mixed,imc25,imc25_smishing
Agencia Tributaria: Te calificado para un reembolso de impuestos de (461€). <NAMED_ENTITY> web: <URL>,1,mixed,imc25,imc25_smishing
"Aight that'll work, thanks",0,en,sms_spam,uci_sms_spam
"Do you know why god created gap between your fingers..? So that, One who is made for you comes &amp; fills those gaps by holding your hand with LOVE..!",0,en,sms_spam,uci_sms_spam
[ATO] You have an outstanding tax refund please visit: <URL> for more information. Ref. no <DATE_TIME>,1,mixed,imc25,imc25_smishing
Dear User Your SBL Y0NO A/C has been suspending...,1,mixed,imc25,imc25_smishing
If india win or level series means this is record:),0,en,sms_spam,uci_sms_spam
Votre solde formation CPF a ete mis a jour ! Consultez votre solde et reclamez votre formation integralement financee. -->,1,mixed,imc25,imc25_smishing
"Important Alert! Dear youvraj <NAMED_ENTITY>, the Incometax_Department requires you to click the link below to submit a formal request for the payment of your unclaimed and overdue tax-refund of 19,150INR. http://<IP_ADDRESS>/ITRefund",1,mixed,imc25,imc25_smishing
Hey i booked the kb on sat already... what other lessons are we going for ah? Keep your sat night free we need to meet and confirm our lodging,0,en,sms_spam,uci_sms_spam
Dear Customer Your Electricity Power will be disconnected...,1,mixed,imc25,imc25_smishing
Msg text for Hi mum/ Hi dad / Number ❤️ #Feedback from customer !! Guaranteed delivery. No blockage. Can send 200k per day ! 🔥 If your text is containing numbers instead of links !!,1,mixed,imc25,imc25_smishing
Crazy ar he's married. ÌÏ like gd looking guys not me. My frens like say he's korean leona's fave but i dun thk he is. Aft some thinking mayb most prob i'll go.,0,en,sms_spam,uci_sms_spam
Your account is restricted from making payments. Please contact customer service on <DATE_TIME> to resolve this issue.,1,mixed,imc25,imc25_smishing
Your Cell C Order will be delivered <DATE_TIME>. Please ensure you are available at the delivery address between 8am & 5pm.,1,mixed,imc25,imc25_smishing
"اليوم تقدر تخلي سنابك غير وتتميز مع أكثر من 3000 فلتر وشارك! أحدث الفلاتر مع أحبابك!
1
رد
100 فلس للرسالة
عيدك مبارك!
شارك أحدث فلتر السناب للعيد مع أحبابك وأنت في منزلك",1,mixed,imc25,imc25_smishing
<NRP> orange: Votre dernière facture a été débitéée à 2 reprises. Nous vous invitons à remplir le formulaire de remboursement suivant:,1,mixed,imc25,imc25_smishing
Hemos intentado la entrega de su envio PK55Z20717251080109003V de PABL...,1,mixed,imc25,imc25_smishing
Dear user Your SBI YONO Account will be block <DATE_TIME>. plz update your PAN Card in 10 mint immediately click in link,1,mixed,imc25,imc25_smishing
"RoyalMail:Your item has a £2 unpaid shipping fee, to pay this now visit <URL> Your item will return to sender if unpaid.",1,mixed,imc25,imc25_smishing
Nový účet: Abtin816 <NAMED_ENTITY>: atn197808 aktuální zůstatek: 1 427 65918 USD,1,mixed,imc25,imc25_smishing
Flipkart Update: We've been trying to reach you as requested but were not successful. For assistance reach us here: <URL>,1,mixed,imc25,imc25_smishing
"Piniam uang, <NAMED_ENTITY>, <NAMED_ENTITY>, <NAMED_ENTITY> 1.5 juta dengan mudah! 1. <URL> <DATE_TIME>. <URL>",1,mixed,imc25,imc25_smishing
Con-gRulations! Claim your FREE $100 gift-Card: https://ggiftcard4u/<URL> m,1,mixed,imc25,imc25_smishing
Sisa 1 slot lagi <PHONE_NUMBER> 56rb ya ka,1,mixed,imc25,imc25_smishing
"Invoice: <US_BANK_NUMBER>
Retailer <NRP>
You have purchased fertilizers from Om Traders.
Product | Qty.: <NRP>) | 8.0(45 Kg Bag)
Imported DAP | 2.0(50 Kg Bag)
Total Amount(Rs.): 4628.0
Subsidy to be borne by the Govt. on behalf of farmer(Rs.):5036.74",1,mixed,imc25,imc25_smishing
"Felicitaciones, ha <NAMED_ENTITY> como trabajos en línea de tiempo parcial y tiempo completo que ganan entre 150 y 300 $ por día, siga el enlace para <NAMED_ENTITY> ¡Este trabajo requiere <NAMED_ENTITY> años de edad!",1,mixed,imc25,imc25_smishing
For your normal travel please deal with it promptly. Overdue Warning: TheTollRoads needs you to handle the bill via: <URL>,1,mixed,imc25,imc25_smishing
We could NOT add G <NAMED_ENTITY> to your payee list. If this was not you please visit: <URL>,1,mixed,imc25,imc25_smishing
Arun can u transfr me d amt,0,en,sms_spam,uci_sms_spam
"Scotiabank.
Hay un intento de ingreso a tu cuenta desde un nuevo dispositivo.
Si no lo reconoce, Bloquee Aqui:",1,mixed,imc25,imc25_smishing
"From Kroll Settlement Administration LLC. If your information was compromised in the <DATE_TIME> T-MOBILE DATA BREACH, you are eligible for benefits from a Class Action Settlement, Case No. 4:21-md-03019 (BCW). A federal court has authorized this <LOCATION>. This is not a solicitation from a lawyer. Visit <URL> to file a claim using your Unique Class Member ID: 58500G91000VU. Para ver la notificacion en espanol, visite nuestro sitio web. Reply STOP to prevent further updates or communication via text. Message and data rates may apply.",1,mixed,imc25,imc25_smishing
"Hi hope u r both ok, he said he would text and he hasn't, have u seen him, let me down gently please",0,en,sms_spam,uci_sms_spam
"Thank you for using StanChart Card No **** on <DATE_TIME> for INR 20.00. To check EMI eligibility on spends above INR5000, log on to <URL> - T&C Apply.",1,mixed,imc25,imc25_smishing
"Hi from Research-Polls! We’ve extended our poll, because what you think is so important: <URL> Not interested? Reply STOP to Opt-Out. Want to receive polls in the future? Reply YES",1,mixed,imc25,imc25_smishing
"Night has ended for another day, morning has come in a special way. May you smile like the sunny rays and leaves your worries at the blue blue bay. Gud mrng",0,en,sms_spam,uci_sms_spam
Notificación de la CAJA RURAL :No se puede utilizar su Tarjeta Débito. tiene que activar el nuevo sistema de seguridad web :,1,mixed,imc25,imc25_smishing
Dear customer your iPayTM account is on hold due to suspicious activity please contact us to verify your account at <US_BANK_NUMBER> Thanks,1,mixed,imc25,imc25_smishing
Your Apple ID has been locked. We have locked your Apple ID because our service has detected two unauthorized devices.  To unlock your account you required verify your Apple ID . Click the link below to unlock your Apple ID. <URL>  Your account will be automatically unlock after finishing the verification.  Copyright © 2023 Apple Distribution International Hollyhill Industrial Estate Hollyhill Cork Irlande. All rights reserved.,1,mixed,imc25,imc25_smishing
Dear SBI customer your account has been Blocked due to KYC Updated within <DATE_TIME>. Please contact Customer care <PHONE_NUMBER> call me to con to continue your service Thank you. SBI,1,mixed,imc25,imc25_smishing
Is xy in ur car when u picking me up?,0,en,sms_spam,uci_sms_spam
"Hi! Your current Airtel plan on will no longer be valid from <DATE_TIME>. So that you continue to enjoy Airtel Services, we are upgrading you to Rs.199 Unlimited calling plan. You also get 10<LOCATION> data & 100 SMS/day. To choose any other plan, click <URL>",1,mixed,imc25,imc25_smishing
Ing Banco : Apartir del <DATE_TIME> No puedes utilizar su cuenta. Tienes que activar la nueva sistema de seguridad le rogamos que complete la siguiente verificación :,1,mixed,imc25,imc25_smishing
.Linkt: Your order is overdue to avoid the fine charges please see,1,mixed,imc25,imc25_smishing
Your HDFC Credit Card Reward points Worth Rs.4893 Will Expire By <DATE_TIME>. Kindly Redeem Your Points in cash by Click here,1,mixed,imc25,imc25_smishing
"It's <DATE_TIME>, time to stock up! Best deals in SD + Free Gift every 50 spent! Click the link below Text STOP to unsubscribe.",1,mixed,imc25,imc25_smishing
